id,name,mincash,maxcash,avgcoin,done,min_expansion,max_expansion,content_flags,content_flags_disabled
93360,93360_Nixx_Darkpaw_MAGELO-GEN,1,500,25,0,-1,-1,NULL,NULL
93361,93361_goblin_high_shaman_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
93362,#The_Sporali_Moldmaster,0,5000,0,0,-1,-1,NULL,NULL
93365,93365_a_goblin_thief_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
93367,93367_Glubbsink_MAGELO-GEN,1,1000,50,0,-1,-1,NULL,NULL
93368,93368_CWG_Model_CC_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
93369,93369_CWG_Model_CA_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
93370,93370_CWG_Model_CB_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
93371,93371_CWG_Model_CX_MAGELO-GEN,31,3100,0,0,-1,-1,NULL,NULL
93372,93372_CWG_Model_EXG_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
93373,93373_CWG_Model_MB_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
93374,93374_CWG_Model_MC_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
93375,93375_CWG_Model_XA_MAGELO-GEN,32,3200,0,0,-1,-1,NULL,NULL
93376,93376_CWG_Model_XB_MAGELO-GEN,32,3200,0,0,-1,-1,NULL,NULL
93377,93377_CWG_Model_XC_MAGELO-GEN,32,3200,0,0,-1,-1,NULL,NULL
93378,93378_reckless_efreeti_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
93379,93379_blazing_elemental_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
93380,93380_Redwind_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
93381,93381_an_icy_orc_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
93383,Magnus_Boran,35,3500,0,0,-1,-1,NULL,NULL
93385,93385_a_large_piranha_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
93386,"Zahal_the_Vile (ghoul)",1,3000,1000,0,-1,-1,NULL,NULL
93387,93387_Captain_Surestout_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
93388,93388_undead_cleric_MAGELO-GEN,32,3200,0,0,-1,-1,NULL,NULL
93389,93389_a_kobold_advisor_MAGELO-GEN,40,4000,0,0,-1,-1,NULL,NULL
93390,Dark_Assassin,100,500,0,0,-1,-1,NULL,NULL
93391,93391_#Advisor_C`zatl_MAGELO-GEN,55,5500,0,0,-1,-1,NULL,NULL
93392,93392_Warlord_Skarlon_MAGELO-GEN,500,56200,0,0,-1,-1,NULL,NULL
93393,Ekeros,1,2000,0,0,-1,-1,NULL,NULL
93394,Quid_Rilstone,100,500,0,0,-1,-1,NULL,NULL
93395,93395_a_small_alligator_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
93396,93396_a_golden_haired_mermaid_MAGELO-GEN,40,4000,0,0,-1,-1,NULL,NULL
93397,93397_a_mermaid_MAGELO-GEN,38,3800,0,0,-1,-1,NULL,NULL
93398,93398_Swirlspine_Guardian_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
93399,93399_Duster_V_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
93400,93400_Kerra_Isle_beetle_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
93401,93401_an_island_madman_MAGELO-GEN,1,500,25,0,-1,-1,NULL,NULL
93402,an_erudite_madman,1,2000,250,0,-1,-1,NULL,NULL
93403,a_fire_elemental,0,0,0,0,-1,-1,NULL,NULL
93404,Fippy_Darkpaw,1,50,7,0,-1,-1,NULL,NULL
93405,93405_a_firescale_crocodile_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
93406,Lil_Honeybugger,1,25,3,0,-1,-1,NULL,NULL
93407,93407_Lempeck_Hargrin_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
93408,93408_Bouncer_Prud_MAGELO-GEN,50,5000,0,0,-1,-1,NULL,NULL
93409,93409_Bouncer_Hurd_MAGELO-GEN,37,3700,0,0,-1,-1,NULL,NULL
93410,Milea_Clothspinner,1,1000,50,0,-1,-1,NULL,NULL
93411,93411_Bugglegupp_MAGELO-GEN,1,500,25,0,-1,-1,NULL,NULL
93412,93412_Mortificator_Syythrak_MAGELO-GEN,38,3800,0,0,-1,-1,NULL,NULL
93413,93413_a_lizardman_mystic_MAGELO-GEN,1,500,25,0,-1,-1,NULL,NULL
93414,93414_a_lizardman_warrior_MAGELO-GEN,1,500,25,0,-1,-1,NULL,NULL
93415,93415_Vexven_Mucktail_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
93416,93416_a_kerra_snake_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
93417,93417_a_kerra_spider_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
93418,93418_a_vampire_bat_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
93419,Kroldir_Thunderhoof,1,2000,250,0,-1,-1,NULL,NULL
93420,a_putrid_skeleton,1,500,25,0,-1,-1,NULL,NULL
93421,Lord_Grimrot,1,3000,1000,0,-1,-1,NULL,NULL
93422,Lord_Grimrot,100,3000,0,0,-1,-1,NULL,NULL
93423,a_shark,0,0,0,0,-1,-1,NULL,NULL
93424,a_plague_shark,0,0,0,0,-1,-1,NULL,NULL
93425,a_sand_shark,0,0,0,0,-1,-1,NULL,NULL
93427,Lieutenant_Midraim,1,1000,50,0,-1,-1,NULL,NULL
93428,a_warbone_monk,1,2000,250,0,-1,-1,NULL,NULL
93429,a_warbone_spearman,1,2000,250,0,-1,-1,NULL,NULL
93430,Rahotep,1,2000,250,0,-1,-1,NULL,NULL
93431,Tisella,1,1000,50,0,-1,-1,NULL,NULL
93432,a_nightfall_giant,33,52300,0,0,-1,-1,NULL,NULL
93433,Hamed_Grarr,1,2500,500,0,-1,-1,NULL,NULL
93434,Razortooth,0,0,0,0,-1,-1,NULL,NULL
93435,The_Kerran_Sha`rr,1,2500,500,0,-1,-1,NULL,NULL
93436,Duster_X,0,0,0,0,-1,-1,NULL,NULL
93437,a_Tortured_Revenant,0,0,0,0,-1,-1,NULL,NULL
93439,Cleaner_VII,0,0,0,0,-1,-1,NULL,NULL
93440,93440_an_undead_knight_MAGELO-GEN,1,50,7,0,-1,-1,NULL,NULL
93441,93441_a_goblin_caster_MAGELO-GEN,1,50,7,0,-1,-1,NULL,NULL
93442,93442_an_icy_goblin_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
93443,93443_a_diseased_shark_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
93444,"a_young_shark ",0,0,0,0,-1,-1,NULL,NULL
93445,93445_Oobnopterbevny_Biddilets_MAGELO-GEN,40,4000,0,0,-1,-1,NULL,NULL
93446,93446_a_bloated_alligator_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
93447,93447_#Battlewizard_Unak_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
93448,93448_a_Pickclaw_Zekspeaker_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
93449,93449_a_Pickclaw_mindripper_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
93450,93450_a_Pickclaw_Foeslicer_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
93451,93451_a_Pickclaw_Foeseeker_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
93452,93452_a_Pickclaw_Foechopper_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
93453,93453_a_Pickclaw_Destroyer_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
93454,93454_a_Pickclaw_bonemender_MAGELO-GEN,1,1000,50,0,-1,-1,NULL,NULL
93455,93455_a_Pickclaw_Bladestopper_MAGELO-GEN,1,1000,50,0,-1,-1,NULL,NULL
93456,93456_a_Sporali_Defender_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
93457,93457_a_Sporali_Miner_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
93458,93458_a_Sporali_Scavenger_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
93459,93459_a_Runnyeye_Conscript_MAGELO-GEN,1,50,7,0,-1,-1,NULL,NULL
93460,93460_a_goblin_trainee_MAGELO-GEN,1,500,25,0,-1,-1,NULL,NULL
93461,93461_#Battlelord_Paluk_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
93462,93462_#a_Pickclaw_Crusader_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
93463,93463_an_Evil_Eye_prisoner_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
93464,93464_Sludge_Dankmire_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
93465,Peltin_Funter,0,10,0,0,-1,-1,NULL,NULL
93466,93466_Brother_Trintle_MAGELO-GEN,1,50,7,0,-1,-1,NULL,NULL
93468,93468_a_zombie_sailor_MAGELO-GEN,1,500,25,0,-1,-1,NULL,NULL
93469,a_zombie_sailor,1,500,25,0,-1,-1,NULL,NULL
93470,a_Pickclaw_Slayspell,1,2500,500,0,-1,-1,NULL,NULL
93471,a_Pickclaw_Fleshburner,1,2000,250,0,-1,-1,NULL,NULL
93472,a_Pickclaw_Arroweater,1,1000,50,0,-1,-1,NULL,NULL
93473,a_Pickclaw_Ambushbaiter,1,2000,250,0,-1,-1,NULL,NULL
93474,93474_a_Pickclaw_veteran_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
93475,a_Pickclaw_Thoughtshaper,1,1000,50,0,-1,-1,NULL,NULL
93476,a_Runnyeye_Trustee,1,50,7,0,-1,-1,NULL,NULL
93477,a_Sporali_worker,0,0,0,0,-1,-1,NULL,NULL
93478,Alrik_Pasdar,0,50,0,0,-1,-1,NULL,NULL
93479,93479_a_werewolf_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
93480,93480_a_werewolf_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
93481,"fearplane a_phantasm",48,4800,0,0,-1,-1,NULL,NULL
93483,93483_a_Pickclaw_guard_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
93484,"highkeep a_noble",38,3800,0,0,-1,-1,NULL,NULL
93485,93485_a_Pickclaw_seer_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
93486,93486_a_kobold_guardian_MAGELO-GEN,40,4000,0,0,-1,-1,NULL,NULL
93487,93487_a_bandit_MAGELO-GEN,1,500,25,0,-1,-1,NULL,NULL
93488,93488_a_bandit_MAGELO-GEN,1,500,25,0,-1,-1,NULL,NULL
93493,93493_a_werewolf_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
93494,93494_#Sentry_Alechin_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
93495,93495_#Coercer_Q`ioul_MAGELO-GEN,58,5800,0,0,-1,-1,NULL,NULL
93496,93496_Jinalis_Andir_MAGELO-GEN,61,6100,0,0,-1,-1,NULL,NULL
93497,93497_a_shadow_wolf_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
93498,a_shadow_wolf,0,0,0,0,-1,-1,NULL,NULL
93499,93499_#War_Priestess_T`zan_MAGELO-GEN,59,5900,0,0,-1,-1,NULL,NULL
93500,93500_#Adjutant_D`kan_MAGELO-GEN,53,5300,0,0,-1,-1,NULL,NULL
93501,93501_Beggar_Wyllin_MAGELO-GEN,1,50,7,0,-1,-1,NULL,NULL
93502,93502_Guard_Anleal_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
93503,93503_Captain_Bosec_MAGELO-GEN,34,3400,0,0,-1,-1,NULL,NULL
93504,93504_Captain_Boshinko_MAGELO-GEN,40,4000,0,0,-1,-1,NULL,NULL
93505,93505_King_Tranix_MAGELO-GEN,750,56200,0,0,-1,-1,NULL,NULL
93506,93506_Neiroth_MAGELO-GEN,52,5200,0,0,-1,-1,NULL,NULL
93507,a_minotaur_slaver,1,500,0,0,-1,-1,NULL,NULL
93508,93508_a_giant_scarab_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
93509,93509_a_greater_zombie_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
93510,93510_an_exhumed_gnoll_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
93511,93511_Guard_T`Quetal_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
93512,93512_Guard_Gvarr_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
93513,93513_a_dwarven_slave_MAGELO-GEN,1,50,7,0,-1,-1,NULL,NULL
93514,93514_an_elven_slave_MAGELO-GEN,1,100,0,0,-1,-1,NULL,NULL
93515,93515_a_dwarven_smith_MAGELO-GEN,1,50,7,0,-1,-1,NULL,NULL
93516,93516_Deputy_Vastin_MAGELO-GEN,50,5000,0,0,-1,-1,NULL,NULL
93517,93517_Deputy_Poolt_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
93518,93518_Deputy_Looh_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
93519,93519_Deputy_Keld_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
93520,93520_Deputy_Drebo_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
93521,93521_Deputy_Budo_MAGELO-GEN,39,3900,0,0,-1,-1,NULL,NULL
93522,93522_Deputy_Asler_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
93523,93523_Boondin_Babbinsbort_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
93524,93524_a_ghoul_MAGELO-GEN,1,1000,50,0,-1,-1,NULL,NULL
93525,93525_a_lesser_mummy_MAGELO-GEN,1,500,25,0,-1,-1,NULL,NULL
93526,93526_the_thaumaturgist_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
93527,"a_necro_neophyte human",1,500,0,0,-1,-1,NULL,NULL
93528,93528_a_young_plains_lion_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
93529,93529_a_young_plains_lioness_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
93530,Sir_Lucan_D`Lere,100,500,0,0,-1,-1,NULL,NULL
93531,93531_King_Kazon_Stormhammer_MAGELO-GEN,50,5000,0,0,-1,-1,NULL,NULL
93532,"Broog Bloodbeard",700,53000,0,0,-1,-1,NULL,NULL
93533,93533_an_evil_eye_MAGELO-GEN,0,1500,0,0,-1,-1,NULL,NULL
93534,93534_a_haunted_seachest_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
93535,93535_an_Iksar_marauder_MAGELO-GEN,1,1000,50,0,-1,-1,NULL,NULL
93536,93536_an_Iksar_marauder_MAGELO-GEN,1,1000,50,0,-1,-1,NULL,NULL
93537,a_shadow_wolf,0,0,0,0,-1,-1,NULL,NULL
93538,93538_Karg_IceBear_MAGELO-GEN,35,3500,0,0,-1,-1,NULL,NULL
93539,93539_an_ice_giant_MAGELO-GEN,1000,56200,0,0,-1,-1,NULL,NULL
93540,93540_Gundl_MAGELO-GEN,1,500,25,0,-1,-1,NULL,NULL
93541,93541_a_zombie_MAGELO-GEN,1,500,25,0,-1,-1,NULL,NULL
93542,93542_an_enraged_goblin_MAGELO-GEN,1,1000,50,0,-1,-1,NULL,NULL
93543,93543_Estrella_of_gloomwater_MAGELO-GEN,51,5100,0,0,-1,-1,NULL,NULL
93544,93544_Tarbul_Earthstrider_MAGELO-GEN,48,52000,0,0,-1,-1,NULL,NULL
93545,Allizewsaur,50,5000,0,0,-1,-1,NULL,NULL
93546,93546_a_glacier_bear_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
93547,93547_a_froglok_crusader_MAGELO-GEN,42,4200,0,0,-1,-1,NULL,NULL
93548,93548_a_froglok_herbalist_MAGELO-GEN,43,4300,0,0,-1,-1,NULL,NULL
93549,93549_Deputy_Felp_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
93550,Guard_Sheg,10,500,0,0,-1,-1,NULL,NULL
93551,Guard_Zeph,10,500,0,0,-1,-1,NULL,NULL
93553,93553_a_bandit_MAGELO-GEN,1,500,25,0,-1,-1,NULL,NULL
93556,93556_a_bandit_MAGELO-GEN,1,500,25,0,-1,-1,NULL,NULL
93559,93559_Chancellor_of_Di`zok_MAGELO-GEN,40,4000,0,0,-1,-1,NULL,NULL
93560,93560_Advisor_Sh`Orok_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
93561,93561_Weaponsmith_Ko`zirr_MAGELO-GEN,45,4500,0,0,-1,-1,NULL,NULL
93562,93562_war_boned_skeleton_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
93563,Troopers,50,500,0,0,-1,-1,NULL,NULL
93564,93564_scalebone_skeleton_MAGELO-GEN,1,500,25,0,-1,-1,NULL,NULL
93565,93565_Sarnak_crypt_raider_MAGELO-GEN,1,500,25,0,-1,-1,NULL,NULL
93566,93566_pond_sturgeon_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
93567,93567_Lord_Gorelik_MAGELO-GEN,40,4000,0,0,-1,-1,NULL,NULL
93568,93568_lesser_icebone_skeleton_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
93569,93569_icebone_skeleton_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
93570,93570_greater_skeleton_MAGELO-GEN,1,1000,50,0,-1,-1,NULL,NULL
93571,93571_greater_scalebone_MAGELO-GEN,1,1000,50,0,-1,-1,NULL,NULL
93572,93572_goblin_warlord_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
93573,93573_goblin_spirit_caller_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
93574,93574_decaying_skeleton_MAGELO-GEN,1,25,3,0,-1,-1,NULL,NULL
93575,93575_charbone_skeleton_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
93576,93576_a_stuffed_barracuda_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
93577,93577_a_Sarnak_youth_MAGELO-GEN,1,500,25,0,-1,-1,NULL,NULL
93578,93578_a_Sarnak_revenant_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
93579,93579_a_Sarnak_revealer_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
93580,93580_a_sarnak_recruit_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
93581,93581_a_Sarnak_legionnaire_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
93582,93582_a_Sarnak_gem_oracle_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
93583,93583_a_Sarnak_flunkie_MAGELO-GEN,1,1000,50,0,-1,-1,NULL,NULL
93584,93584_a_Sarnak_dragoon_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
93585,93585_a_Sarnak_adherent_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
93586,93586_a_sabertooth_tigress_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
93587,93587_a_sabertooth_tiger_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
93588,93588_a_sabertooth_kitten_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
93589,93589_a_sabertooth_kit_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
93590,93590_a_sabertooth_cub_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
93591,93591_a_goblin_whelp_MAGELO-GEN,1,25,3,0,-1,-1,NULL,NULL
93592,93592_a_goblin_watcher_MAGELO-GEN,1,50,7,0,-1,-1,NULL,NULL
93593,93593_a_goblin_warrior_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
93594,93594_a_goblin_soothsayer_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
93595,93595_a_goblin_skirmisher_MAGELO-GEN,1,1000,50,0,-1,-1,NULL,NULL
93596,93596_a_goblin_hunter_MAGELO-GEN,1,500,25,0,-1,-1,NULL,NULL
93597,93597_a_goblin_battlemaster_MAGELO-GEN,1,1000,50,0,-1,-1,NULL,NULL
93598,93598_a_deepwater_barracuda_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
93599,93599_a_bloodgill_marauder_MAGELO-GEN,40,4000,0,0,-1,-1,NULL,NULL
93600,93600_a_bloodgill_goblin_MAGELO-GEN,35,3500,0,0,-1,-1,NULL,NULL
93601,93601_an_imperial_escort_MAGELO-GEN,40,4000,0,0,-1,-1,NULL,NULL
93602,93602_an_Iksar_brigand_MAGELO-GEN,1,1000,50,0,-1,-1,NULL,NULL
93603,93603_an_Iksar_bandit_MAGELO-GEN,1,500,25,0,-1,-1,NULL,NULL
93604,93604_an_explorer_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
93605,Linara_Parlone,1,2500,0,0,-1,-1,NULL,NULL
93606,a_fire_beetle,0,0,0,0,-1,-1,NULL,NULL
93607,93607_Dorn_B`Dynn_MAGELO-GEN,1,1000,50,0,-1,-1,NULL,NULL
93608,93608_a_crazed_goblin_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
93609,a_black_bat,0,0,0,0,-1,-1,NULL,NULL
93610,"airplane a_windrider_drake",0,0,0,0,-1,-1,NULL,NULL
93611,"airplane a_thunder_spirit",0,0,0,0,-1,-1,NULL,NULL
93612,"airplane a_soul_carrier",0,0,0,0,-1,-1,NULL,NULL
93613,"airplane a_shimmering_meteor",0,0,0,0,-1,-1,NULL,NULL
93614,"airplane a_heartsbane_drake",0,0,0,0,-1,-1,NULL,NULL
93615,"airplane a_greater_sphinx",0,0,0,0,-1,-1,NULL,NULL
93616,"airplane a_fatestealer_drake",0,0,0,0,-1,-1,NULL,NULL
93617,"airplane a_blade_storm",59,5900,0,0,-1,-1,NULL,NULL
93618,"airplane an_undine_spirit",0,0,0,0,-1,-1,NULL,NULL
93619,"airplane an_essence_harvester",0,0,0,0,-1,-1,NULL,NULL
93620,"airplane a_soul_harvester",0,0,0,0,-1,-1,NULL,NULL
93621,"airplane a_soul_tamer",0,0,0,0,-1,-1,NULL,NULL
93622,93622_a_large_skunk_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
93623,a_goblin_whelp,1,25,3,0,-1,-1,NULL,NULL
93626,a_goblin_shaman,1,500,25,0,-1,-1,NULL,NULL
93627,93627_a_goblin_warrior_MAGELO-GEN,1,500,25,0,-1,-1,NULL,NULL
93628,93628_a_goblin_wizard_MAGELO-GEN,1,500,25,0,-1,-1,NULL,NULL
93629,93629_a_goblin_MAGELO-GEN,1,50,7,0,-1,-1,NULL,NULL
93630,93630_a_Koalindl_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
93631,93631_a_griffenne_MAGELO-GEN,0,600,0,0,-1,-1,NULL,NULL
93632,a_decaying_initiate,1,500,25,0,-1,-1,NULL,NULL
93633,93633_#a_lead_explorer_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
93634,93634_a_Sarnak_conscript_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
93635,93635_a_bloodgill_barracuda_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
93636,93636_a_Sarnak_courier_MAGELO-GEN,1,1000,50,0,-1,-1,NULL,NULL
93637,93637_an_Iksar_footpad_MAGELO-GEN,1,50,7,0,-1,-1,NULL,NULL
93641,93641_a_forest_giant_greenwood_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
93642,93642_a_goblin_battlemaster_MAGELO-GEN,1,1000,50,0,-1,-1,NULL,NULL
93643,93643_a_goblin_bloodtracer_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
93644,93644_a_goblin_hextracer_MAGELO-GEN,1,500,25,0,-1,-1,NULL,NULL
93645,93645_a_goblin_hunter_MAGELO-GEN,1,500,25,0,-1,-1,NULL,NULL
93646,93646_a_goblin_outrider_MAGELO-GEN,1,50,7,0,-1,-1,NULL,NULL
93647,93647_a_goblin_pit_fighter_MAGELO-GEN,1,1000,50,0,-1,-1,NULL,NULL
93648,93648_a_goblin_scout_MAGELO-GEN,1,50,7,0,-1,-1,NULL,NULL
93649,93649_a_goblin_thief_MAGELO-GEN,1,50,7,0,-1,-1,NULL,NULL
93650,93650_a_goblin_watcher_MAGELO-GEN,1,50,7,0,-1,-1,NULL,NULL
93651,93651_a_pygmy_skulking_brute_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
93652,93652_a_skulking_brute_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
93653,93653_a_skulking_brutling_MAGELO-GEN,1,1000,50,0,-1,-1,NULL,NULL
93654,93654_a_skulking_runtling_MAGELO-GEN,1,500,25,0,-1,-1,NULL,NULL
93658,93658_skeleton_MAGELO-GEN,1,50,7,0,-1,-1,NULL,NULL
93659,93659_Guard_Jerith_MAGELO-GEN,1,500,25,0,-1,-1,NULL,NULL
93660,93660_Guard_Wenbie_MAGELO-GEN,1,500,25,0,-1,-1,NULL,NULL
93661,93661_Romar_Sunto_MAGELO-GEN,34,3400,0,0,-1,-1,NULL,NULL
93662,an_ice_giant_magus,420,56200,0,0,-1,-1,NULL,NULL
93663,93663_an_ice_giant_priest_MAGELO-GEN,490,56200,0,0,-1,-1,NULL,NULL
93664,93664_an_ice_giant_youth_MAGELO-GEN,330,38000,0,0,-1,-1,NULL,NULL
93665,an_ice_goblin,1,1000,50,0,-1,-1,NULL,NULL
93666,an_ice_goblin,1,2000,250,0,-1,-1,NULL,NULL
93667,93667_an_icy_terror_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
93668,93668_a_giant_polar_bear_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
93669,93669_a_goblin_mendicant_MAGELO-GEN,1,1000,50,0,-1,-1,NULL,NULL
93670,93670_a_goblin_patriarch_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
93671,93671_High_Priest_Zaharn_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
93672,93672_an_elf_skeleton_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
93673,a_giant_rat,0,0,0,0,-1,-1,NULL,NULL
93674,93674_a_large_plague_rat_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
93675,"a_necro_acolyte DE",1,1000,0,0,-1,-1,NULL,NULL
93676,"a_necro_acolyte human",1,1000,0,0,-1,-1,NULL,NULL
93677,"a_necro_acolyte gnome",1,1000,0,0,-1,-1,NULL,NULL
93678,"a_necro_apprentice human",1,1000,0,0,-1,-1,NULL,NULL
93679,"a_necro_apprentice DE",1,1000,0,0,-1,-1,NULL,NULL
93680,93680_a_necro_theurgist_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
93681,93681_a_plague_rat_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
93682,93682_Lord_Darish_MAGELO-GEN,1,1000,50,0,-1,-1,NULL,NULL
93683,the_froglok_warden,1,2500,500,0,-1,-1,NULL,NULL
93684,93684_a_froglok_shinta_warrior_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
93685,93685_a_froglok_scryer_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
93686,93686_a_froglok_nokta_shaman_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
93687,Guard_Sydl,1,2500,500,0,-1,-1,NULL,NULL
93688,Guard_Blayle,1,2000,250,0,-1,-1,NULL,NULL
93689,93689_Isabella_Cellus_MAGELO-GEN,38,3800,0,0,-1,-1,NULL,NULL
93690,93690_Dyrna_Nlith_MAGELO-GEN,38,3800,0,0,-1,-1,NULL,NULL
